fullname,username,count
dropwizard/metrics,Daniel James,2
dropwizard/metrics,David Gordon,2
dropwizard/metrics,Larry Shatzer. Jr,2
dropwizard/metrics,Matheus Cabral,2
dropwizard/metrics,Norbert Potocki,2
dropwizard/metrics,Sam Perman,2
dropwizard/metrics,Å�ukasz DrumiÅ„ski,1
dropwizard/metrics,Jason A. Beranek,1
dropwizard/metrics,Paul Sanwald,1
dropwizard/metrics,Vincent PERICART,1
drupal/drupal,Alex Pott,2362
drupal/drupal,Nathaniel Catchpole,1413
drupal/drupal,webchick,1279
drupal/drupal,Dries,501
drupal/drupal,Larry Garfield,76
drupal/drupal,ayelet_Cr,7
drupal/drupal,catch,7
drupal/drupal,Jennifer Hodgdon,6
drupal/drupal,Greg Dunlap,2
drupal/drupal,Katherine Bailey,2
drupal/drupal,Neil Drumm,2
drupal/drupal,Dave Reid,1
drupal/drupal,Niklas Fiekas,1
elasticsearch/elasticsearch,Shay Banon,1984
elasticsearch/elasticsearch,Simon Willnauer,263
elasticsearch/elasticsearch,Martijn van Groningen,230
elasticsearch/elasticsearch,uboness,213
elasticsearch/elasticsearch,Igor Motov,172
elasticsearch/elasticsearch,Adrien Grand,159
elasticsearch/elasticsearch,Luca Cavanna,146
elasticsearch/elasticsearch,Alexander Reelsen,102
elasticsearch/elasticsearch,Britta Weber,95
elasticsearch/elasticsearch,Lee Hinman,94
elasticsearch/elasticsearch,Boaz Leskes,74
elasticsearch/elasticsearch,Andrew Selden,50
elasticsearch/elasticsearch,Colin Goodheart-Smithe,50
elasticsearch/elasticsearch,David Pilato,37
elasticsearch/elasticsearch,Robert Muir,34
elasticsearch/elasticsearch,Brian Murphy,30
elasticsearch/elasticsearch,Florian Schilling,29
elasticsearch/elasticsearch,Ryan Ernst,25
elasticsearch/elasticsearch,markharwood,22
elasticsearch/elasticsearch,Chris Male,17
elasticsearch/elasticsearch,Areek Zillur,15
elasticsearch/elasticsearch,Alex Ksikes,14
elasticsearch/elasticsearch,Kevin Wang,14
elasticsearch/elasticsearch,Michael McCandless,13
elasticsearch/elasticsearch,Zachary Tong,11
elasticsearch/elasticsearch,Isabel Drost-Fromm,9
elasticsearch/elasticsearch,Nik Everett,8
elasticsearch/elasticsearch,Andrew Raines,7
elasticsearch/elasticsearch,Benjamin DeveÌ€ze,6
elasticsearch/elasticsearch,Nicholas Knize,6
elasticsearch/elasticsearch,tlrx,5
elasticsearch/elasticsearch,LukÃ¡Å¡ VlÄ�ek,4
elasticsearch/elasticsearch,Anton HaÌˆgerstrand,3
elasticsearch/elasticsearch,Benjamin DevÃ¨ze,3
elasticsearch/elasticsearch,Edward Dale,3
elasticsearch/elasticsearch,Holger HoffstÃ¤tte,3
elasticsearch/elasticsearch,Peter,3
elasticsearch/elasticsearch,Satoyuki Tsukano,3
elasticsearch/elasticsearch,belevian,2
elasticsearch/elasticsearch,Christoph BÃ¼scher,2
elasticsearch/elasticsearch,Clinton Gormley,2
elasticsearch/elasticsearch,Costin Leau,2
elasticsearch/elasticsearch,Fitblip,2
elasticsearch/elasticsearch,Matt Weber,2
elasticsearch/elasticsearch,melix,2
elasticsearch/elasticsearch,mrsolo,2
elasticsearch/elasticsearch,Brusic,1
elasticsearch/elasticsearch,CÃ©dric HOURCADE,1
elasticsearch/elasticsearch,Chris Earle,1
elasticsearch/elasticsearch,colings86,1
elasticsearch/elasticsearch,Martijn Laarman,1
elasticsearch/elasticsearch,Nicolas LaleveÌ�e,1
elasticsearch/elasticsearch,Olivier Favre,1
elasticsearch/elasticsearch,Patrick Peschlow,1
elasticsearch/elasticsearch,Peter Fabian Mitchell,1
elasticsearch/elasticsearch,Sebastian Geidies,1
elasticsearch/elasticsearch,Thomas Peuss,1
emberjs/ember.js,Robert Jackson,173
emberjs/ember.js,Charles Jolley,76
emberjs/ember.js,Peter Wagenet,69
emberjs/ember.js,Martin MuÃ±oz,38
emberjs/ember.js,Stefan Penner,34
emberjs/ember.js,tomhuda,31
emberjs/ember.js,Erik Bryn,30
emberjs/ember.js,Matthew Beale,25
emberjs/ember.js,Tom Dale,14
emberjs/ember.js,Yehuda Katz,14
emberjs/ember.js,Kris Selden,12
emberjs/ember.js,Luke Melia,12
emberjs/ember.js,machty,11
emberjs/ember.js,David J. Hamilton,10
emberjs/ember.js,Alex Navasardyan,8
emberjs/ember.js,Edward Tsech,7
emberjs/ember.js,Steven Lindberg,6
emberjs/ember.js,Jay Phelps,5
emberjs/ember.js,tchak,5
emberjs/ember.js,Teddy Zeenny,5
emberjs/ember.js,Trek Glowacki,5
emberjs/ember.js,pangratz,4
emberjs/ember.js,Dan Gebhardt,3
emberjs/ember.js,Edward Faulkner,3
emberjs/ember.js,Amiel Martin,2
emberjs/ember.js,Arthur Gunn,2
emberjs/ember.js,Devin Torres,2
emberjs/ember.js,Francesco Rodriguez,2
emberjs/ember.js,Jonathan Jackson,2
emberjs/ember.js,MÃ¡rcio JÃºnior,2
emberjs/ember.js,Ryan,2
emberjs/ember.js,Sean Doyle,2
emberjs/ember.js,Alexander SandstroÌˆm,1
emberjs/ember.js,Alex Kwiatkowski,1
emberjs/ember.js,Alex Kwiatkowski & Ian Lesperance,1
emberjs/ember.js,Brian Donovan,1
emberjs/ember.js,Cory Forsyth,1
emberjs/ember.js,Damien Mathieu,1
emberjs/ember.js,Denis Tuzhik,1
emberjs/ember.js,Doug Mayer,1
emberjs/ember.js,Dudley Flanders,1
emberjs/ember.js,Francesco Pellegrini,1
emberjs/ember.js,Gethin Webster,1
emberjs/ember.js,Gordon Kristan,1
emberjs/ember.js,James A. Rosen,1
emberjs/ember.js,Jan Kopriva,1
emberjs/ember.js,Jo Liss,1
emberjs/ember.js,Justin Brown,1
emberjs/ember.js,Katie Gengler,1
emberjs/ember.js,Krzysztof Modras,1
emberjs/ember.js,Lin Reid,1
emberjs/ember.js,Matthew Todd,1
emberjs/ember.js,Michael Crismali,1
emberjs/ember.js,Ryunosuke SATO,1
emberjs/ember.js,Tom Dale and Yehuda Katz,1
emberjs/ember.js,Yoni Jah,1
erikhuda/thor,JosÃ© Valim,54
erikhuda/thor,Erik Michaels-Ober,12
erikhuda/thor,George Brocklehurst,6
erikhuda/thor,Dr Nic Williams,2
erikhuda/thor,Nathan Weizenbaum,2
erikhuda/thor,Martin Englund,1
erikhuda/thor,Piotr Sarnacki,1
erikhuda/thor,Ryan T. Hosford,1
erikhuda/thor,Sam Merritt,1
erikhuda/thor,Yehuda Katz,1
Eugeny/ajenti,Eugeny Pankov,141
Eugeny/ajenti,Eugene Pankov,134
Eugeny/ajenti,NamPNQ,3
Eugeny/ajenti,Ivlev Denis,2
Eugeny/ajenti,Nico Ahsbahs,2
Eugeny/ajenti,barracks510,1
Eugeny/ajenti,Didier Belot,1
Eugeny/ajenti,Dmitry Zamaruev,1
Eugeny/ajenti,ivlevdenis,1
Eugeny/ajenti,Joseph C Wang,1
Eugeny/ajenti,Markus M. May,1
Eugeny/ajenti,Stefan,1
excilys/androidannotations,Pierre-Yves Ricau,249
excilys/androidannotations,Yoann Delouis,152
excilys/androidannotations,Damien,49
excilys/androidannotations,Mathieu Boniface,48
excilys/androidannotations,WonderCsabo,36
excilys/androidannotations,Drozdov Artyom,17
excilys/androidannotations,Johan Poirier,9
excilys/androidannotations,Kay-Uwe Janssen,9
excilys/androidannotations,rockytriton,8
excilys/androidannotations,naixx,6
excilys/androidannotations,dhleong,5
excilys/androidannotations,Thomas Fondrillon,5
excilys/androidannotations,dodgex,4
excilys/androidannotations,zhangjiongxuan,4
excilys/androidannotations,Alexandre THOMAS,3
excilys/androidannotations,Artyom Drozdov,3
excilys/androidannotations,Joan Zapata,3
excilys/androidannotations,Romain Sertelon,3
excilys/androidannotations,Nabil Hachicha,2
excilys/androidannotations,Sebastian Roth,2
excilys/androidannotations,Thomas Bruyelle,2
excilys/androidannotations,Vincent Pizzo,2
excilys/androidannotations,Eric Kok,1
excilys/androidannotations,Iliya Bershadskiy,1
excilys/androidannotations,Illia Bershadskyi,1
facebook/presto,Dain Sundstrom,854
facebook/presto,David Phillips,383
facebook/presto,Martin Traverso,225
facebook/presto,Christopher Berner,220
facebook/presto,Eric Hwang,111
facebook/presto,Henning Schmiedehausen,77
facebook/presto,Nileema Shingte,44
facebook/presto,mweindel,34
facebook/presto,Nezih Yigitbasi,18
facebook/presto,Min(Dongmin Yu),13
facebook/presto,Rishi,12
facebook/presto,Zhenxiao Luo,12
facebook/presto,cosinequanon,6
facebook/presto,Alex Liu,5
facebook/presto,amleshjk,5
facebook/presto,sameeragarwal,4
facebook/presto,Shubham Tagra,4
facebook/presto,Andreas Petter,2
facebook/presto,Bryan Rosario,2
facebook/presto,Amlesh Jayakumar,1
facebook/presto,Brenden Matthews,1
facebook/presto,Iaroslav Tverdokhlib,1
facebook/presto,James Pearce,1
fog/fog,Jeff Moody,488
fog/fog,Rupak Ganguly,372
fog/fog,Matt Darby,311
fog/fog,Sergio Rubio,209
fog/fog,Ferran Rodenas,196
fog/fog,geemus,185
fog/fog,Nick Osborn,170
fog/fog,Paul Thornthwaite,123
fog/fog,Lincoln Stoll,104
fog/fog,Amos Benari,93
fog/fog,Andrew Kuklewicz,80
fog/fog,Kyle Rames,80
fog/fog,Rodrigo Estebanez,72
fog/fog,Kaloyan Kanev,70
fog/fog,Decklin Foster,62
fog/fog,Ohad Levy,60
fog/fog,snyquist2,57
fog/fog,Brad Gignac,57
fog/fog,Patrick Debois,54
fog/fog,Brian Hartsock,53
fog/fog,Kevin Chan,49
fog/fog,Athir Nuaimi,47
fog/fog,Dan Prince,45
fog/fog,Nelvin Driz,44
fog/fog,Hunter Nield,38
fog/fog,Kevin Olbrich,37
fog/fog,Paulo Henrique Lopes Ribeiro,35
fog/fog,Ladislav Smola,34
fog/fog,Mike Hagedorn,32
fog/fog,nightshade427,31
fog/fog,Lance Ivy,30
fog/fog,Benson Kalahar,29
fog/fog,Philip Mark M. Deazeta,27
fog/fog,Nat Welch,25
fog/fog,Joshua Gross,25
fog/fog,Luqman Amjad,23
fog/fog,Bill Wei,23
fog/fog,Jeff McCune,23
fog/fog,ggoodale,22
fog/fog,Anton Lindstrom,21
fog/fog,Brian Dorry,21
fog/fog,ÐžÐ±Ð¾ÐµÐ² Ð ÑƒÐ»Ð¾Ð½ Ð¸Ð±Ð½ Ð¥Ð°Ñ‚Ñ‚Ð°Ð±,21
fog/fog,jamiehannaford,21
fog/fog,Daniel Reichert,20
fog/fog,Ziyad Mir,19
fog/fog,Alvin Garcia,19
fog/fog,geemus (Wesley Beary),19
fog/fog,Philip Mark Deazeta,18
fog/fog,Ariel Zavala,18
fog/fog,Brandon Dunne,18
fog/fog,Marc Grimme,16
fog/fog,Josh Lane & Jason Hansen,16
fog/fog,Marjun Pagalan,15
fog/fog,Peter Meier,15
fog/fog,Achim LedermÃ¼ller,15
fog/fog,Sebastian Saemann,14
fog/fog,Darrin Eden,14
fog/fog,howete,13
fog/fog,Pavol Dilung,12
fog/fog,Mike Pountney,11
fog/fog,Eric Hodel,11
fog/fog,Thomas Kadauke,10
fog/fog,Carlos Sanchez,10
fog/fog,Julio Feijo,10
fog/fog,kanetann,10
fog/fog,Tomokazu Hirai,9
fog/fog,Jason Hansen & Josh Lane,9
fog/fog,Josh Yotty,9
fog/fog,Michael Hale,8
fog/fog,Carl Woodward,8
fog/fog,Dmitry Dedov,8
fog/fog,Eric Stonfer,8
fog/fog,leehuffman,7
fog/fog,unknown,7
fog/fog,Marcin Owsiany,6
fog/fog,Alfonso Juan Dillera,6
fog/fog,Akshay Moghe,5
fog/fog,Anton LindstrÃ¶m,5
fog/fog,Ash Wilson,5
fog/fog,Brian D. Burns,5
fog/fog,Evan Petrie,5
fog/fog,Lum,4
fog/fog,Ming Jin,4
fog/fog,Sneha Somwanshi,4
fog/fog,Stepan G. Fedorov,4
fog/fog,Thom Mahoney & Eugene Howe,4
fog/fog,Bart Vercammen,4
fog/fog,Blake Irvin and Eric Saxby,4
fog/fog,Chirag Jog,4
fog/fog,Dan Abel,4
fog/fog,fred-secludit,4
fog/fog,Grzesiek Kolodziejczyk,4
fog/fog,Gustavo Villalta,4
fog/fog,Jason Montleon,4
fog/fog,Jim Salinas,4
fog/fog,John E. Vincent,4
fog/fog,kfafel,4
fog/fog,Simas Cepaitis,3
fog/fog,bdorry,3
fog/fog,Carl Hicks,3
fog/fog,Josh Blancett,3
fog/fog,Marek Kasztelnik,2
fog/fog,Martin Matuska,2
fog/fog,Paul Vudmaska,2
fog/fog,Wesley Beary,2
fog/fog,Aaron Suggs,2
fog/fog,Adan Saenz,2
fog/fog,Andrew Brown,2
fog/fog,Celso Fernandes,2
fog/fog,Chris Wuest,2
fog/fog,Diego Desani,2
fog/fog,Dmitri Dolguikh,2
fog/fog,Dylan Egan,2
fog/fog,Evan Light,2
fog/fog,Hemant Kumar,2
fog/fog,James Healy,2
fog/fog,Joe Kinsella,2
fog/fog,jordangbull,2
fog/fog,Justin Barry,2
fog/fog,karmab,2
fog/fog,Lee Jensen,1
fog/fog,Luiz Ribeiro,1
fog/fog,Matthew Black,1
fog/fog,Michael Jackson,1
fog/fog,Nathan Sutton,1
fog/fog,neillturner,1
fog/fog,Sammy Larbi,1
fog/fog,Shlomi Zadok,1
fog/fog,Simon Gate,1
fog/fog,Steve Smith,1
fog/fog,A.S. Lomoff,1
fog/fog,Bert Hajee,1
fog/fog,Chris Thompson,1
fog/fog,Daniel Lobato,1
fog/fog,Edward Muller,1
fog/fog,Erik van Pienbroek,1
fog/fog,Eugene Howe,1
fog/fog,Greg Sutcliffe,1
fog/fog,H. Wade Minter,1
fog/fog,Ijonas Kisselbach,1
fog/fog,Jay Faulkner,1
fog/fog,Julian Weber,1
fog/fog,Kevin Menard,1
FriendsOfPHP/PHP-CS-Fixer,Dariusz RumiÄ¹â€žski,103
FriendsOfPHP/PHP-CS-Fixer,Graham Campbell,40
FriendsOfPHP/PHP-CS-Fixer,Fabien Potencier,21
FriendsOfPHP/PHP-CS-Fixer,Carlos C,9
FriendsOfPHP/PHP-CS-Fixer,Ceeram,8
FriendsOfPHP/PHP-CS-Fixer,Matteo Beccati,4
FriendsOfPHP/PHP-CS-Fixer,Jordi Boggiano,3
FriendsOfPHP/PHP-CS-Fixer,Antonio J. GarcÃ­a Lagar,2
FriendsOfPHP/PHP-CS-Fixer,Bram Gotink,2
FriendsOfPHP/PHP-CS-Fixer,Daniel Tschinder,2
FriendsOfPHP/PHP-CS-Fixer,Luis Cordova,2
FriendsOfPHP/PHP-CS-Fixer,marcaube,2
FriendsOfPHP/PHP-CS-Fixer,Myke Hines,2
FriendsOfPHP/PHP-CS-Fixer,OGAWA Katsuhiro,2
FriendsOfPHP/PHP-CS-Fixer,Varga Bence,2
FriendsOfPHP/PHP-CS-Fixer,Davi Koscianski Vidal,1
FriendsOfPHP/PHP-CS-Fixer,ericj,1
FriendsOfPHP/PHP-CS-Fixer,John Kelly,1
FriendsOfPHP/PHP-CS-Fixer,l3l0,1
FriendsOfPHP/PHP-CS-Fixer,Max Voloshin,1
FriendsOfPHP/PHP-CS-Fixer,PaweÅ‚ 'Zibi' Zaremba,1
FriendsOfPHP/PHP-CS-Fixer,SteÌ�phane PY,1
fzaninotto/Faker,Francois Zaninotto,41
fzaninotto/Faker,John Was,23
fzaninotto/Faker,Tz-Huan Huang,9
fzaninotto/Faker,Bernhard Essl,8
fzaninotto/Faker,Hugo Fonseca,8
fzaninotto/Faker,Roman Shvets,6
fzaninotto/Faker,Tim DÃ¼sterhus,6
fzaninotto/Faker,umpirsky,6
fzaninotto/Faker,Abu Ashraf Masnun,5
fzaninotto/Faker,AlesÌŒ FarcÌŒnik,5
fzaninotto/Faker,bazo,5
fzaninotto/Faker,Birkir Rafn Gudjonsson,5
fzaninotto/Faker,Domingo Oropeza,5
fzaninotto/Faker,drodil,5
fzaninotto/Faker,Hamlet,5
fzaninotto/Faker,Huy TQ,5
fzaninotto/Faker,Jean-francois lefebvre,5
fzaninotto/Faker,Mikulas,5
fzaninotto/Faker,ognjen miletic,5
fzaninotto/Faker,pdaether,5
fzaninotto/Faker,Roman Vasilyev,5
fzaninotto/Faker,Ronan Guilloux,5
fzaninotto/Faker,toin0u,5
fzaninotto/Faker,Ulrik Johansson,5
fzaninotto/Faker,Wim Vandersmissen,5
fzaninotto/Faker,WouterJ,5
fzaninotto/Faker,YAMANE Nana,5
fzaninotto/Faker,zaid-86,5
fzaninotto/Faker,Ankit Pokhrel,4
fzaninotto/Faker,Carlos Salvatierra,4
fzaninotto/Faker,David Faux,4
fzaninotto/Faker,Evandro Oliveira,4
fzaninotto/Faker,Ivannis SuÃ¡rez JÃ©rez,4
fzaninotto/Faker,JoseÌ� Nahuel Cuesta Luengo,4
fzaninotto/Faker,likai,4
fzaninotto/Faker,matteosister,4
fzaninotto/Faker,Matt Lody,4
fzaninotto/Faker,SÃ¡gi-KazÃ¡r MÃ¡rk,4
fzaninotto/Faker,tharoldD,4
fzaninotto/Faker,AlexanderC,3
fzaninotto/Faker,Aprilus Lumbantoruan,3
fzaninotto/Faker,Benjamin Eberlei,3
fzaninotto/Faker,Budi Irawan,3
fzaninotto/Faker,Ferid MÃ¶vsÃ¼mov,3
fzaninotto/Faker,George Haritonidis,3
fzaninotto/Faker,Jad Bitar,3
fzaninotto/Faker,JasonMortonNZ,3
fzaninotto/Faker,Mihai Zaharie,3
fzaninotto/Faker,Mohammad Zolfaghari,3
fzaninotto/Faker,pablodip,3
fzaninotto/Faker,RadosÅ‚aw Mejer,3
fzaninotto/Faker,Rick Cuddy,3
fzaninotto/Faker,TomÃ¡Å¡ Klapka,3
fzaninotto/Faker,Yuriy Ishchenko,3
fzaninotto/Faker,blaugueux,2
fzaninotto/Faker,Calina Cenan,2
fzaninotto/Faker,Colin Viebrock,2
fzaninotto/Faker,David Herrmann,2
fzaninotto/Faker,Joshua Jabbour,2
fzaninotto/Faker,Kiril Angov,2
fzaninotto/Faker,Lasha Pertakhia,2
fzaninotto/Faker,lsv,2
fzaninotto/Faker,Maik Penz,2
fzaninotto/Faker,marcaube,2
fzaninotto/Faker,Robert Reinhard,2
fzaninotto/Faker,Serge Kuharev,2
fzaninotto/Faker,Terion,2
fzaninotto/Faker,AlexCutts,1
fzaninotto/Faker,Ando Roots,1
fzaninotto/Faker,Ben,1
fzaninotto/Faker,Bravise,1
fzaninotto/Faker,Charles SANQUER,1
fzaninotto/Faker,David Stensland,1
fzaninotto/Faker,Emanuele Minotto,1
fzaninotto/Faker,Hasan Degismez,1
fzaninotto/Faker,Kazuyuki Hayashi,1
fzaninotto/Faker,Lito,1
fzaninotto/Faker,Mark van der Velden,1
fzaninotto/Faker,Pedro Junior,1
fzaninotto/Faker,Randy garces,1
fzaninotto/Faker,ruden,1
fzaninotto/Faker,Stepan Anchugov,1
fzaninotto/Faker,yohang,1
getsentry/sentry,David Cramer,905
getsentry/sentry,Matt Robenolt,7
getsentry/sentry,andy,1
getsentry/sentry,Bernardo Heynemann,1
getsentry/sentry,CKJ,1
getsentry/sentry,David Czarnecki,1
getsentry/sentry,Jay Soffian,1
getsentry/sentry,Mario Frasca,1
getsentry/sentry,VanÄ� Levstik,1
getsentry/sentry,Wojciech Zelek,1
getsentry/sentry,Yuri Baburov,1
git/git,Junio C Hamano,339
git/git,Jeff King,140
git/git,Johannes Schindelin,52
git/git,Nguyá»…n ThÃ¡i Ngá»�c Duy,51
git/git,Linus Torvalds,50
git/git,Jonathan Nieder,37
git/git,Eric Wong,35
git/git,RenÃ© Scharfe,33
git/git,Thomas Rast,29
git/git,Michael Haggerty,23
git/git,Shawn O. Pearce,23
git/git,Christian Couder,22
git/git,Johan Herland,22
git/git,Jens Lehmann,21
git/git,Ã†var ArnfjÃ¶rÃ° Bjarmason,19
git/git,Nicolas Pitre,18
git/git,Daniel Barkalow,16
git/git,Marius Storm-Olsen,15
git/git,Michael G. Schwern,14
git/git,Pete Wyckoff,14
git/git,Johannes Sixt,13
git/git,Jakub Narebski,11
git/git,Vicent Marti,11
git/git,Alex Riesen,10
git/git,Guillaume Sasdy,10
git/git,Miklos Vajna,10
git/git,Karsten Blees,9
git/git,Clemens Buchacher,8
git/git,Felipe Contreras,8
git/git,Fredrik Kuivinen,8
git/git,Elijah Newren,7
git/git,Torsten BÃ¶gershausen,7
git/git,Brandon Casey,6
git/git,David Aguilar,6
git/git,Erik Faye-Lund,6
git/git,Martin von Zweigbergk,6
git/git,Tay Ray Chuan,6
git/git,Carl Worth,5
git/git,Colby Ranger,5
git/git,Eric Sunshine,5
git/git,Frank Li,5
git/git,Luke Diamand,5
git/git,Nanako Shiraishi,5
git/git,Adam Simpkins,4
git/git,Benoit Person,4
git/git,David Barr,4
git/git,David D. Kilzer,4
git/git,Heiko Voigt,4
git/git,Ilari Liusvaara,4
git/git,Jon Seymour,4
git/git,Kyle J. McKay,4
git/git,Martin Langhoff,4
git/git,Matthieu Moy,4
git/git,Paul Mackerras,4
git/git,Ramkumar Ramachandra,4
git/git,Ryan Anderson,4
git/git,Sam Vilain,4
git/git,Steven Grimm,4
git/git,Steven Walter,4
git/git,SZEDER GÃ¡bor,4
git/git,Alexandre Julliard,3
git/git,Andreas Ericsson,3
git/git,Carlos Rica,3
git/git,David A. Greene,3
git/git,Eyvind Bernhardsen,3
git/git,Florian Achleitner,3
git/git,Jason Riedy,3
git/git,Jay Soffian,3
git/git,Josh England,3
git/git,Lukas SandstrÃ¶m,3
git/git,Petr Baudis,3
git/git,Pierre Habouzit,3
git/git,Stephan Beyer,3
git/git,Ted Zlatanov,3
git/git,Aaron Schrab,2
git/git,Adam Roben,2
git/git,Adam Spiers,2
git/git,Andrzej K. Haczewski,2
git/git,Andy Parkins,2
git/git,BjÃ¶rn Gustavsson,2
git/git,Bo Yang,2
git/git,Brad King,2
git/git,Brian Downing,2
git/git,Charles Bailey,2
git/git,David Reiss,2
git/git,Dmitry Potapov,2
git/git,Erick Mattos,2
git/git,Eric W. Biederman,2
git/git,Greg Brockman,2
git/git,Jim Meyering,2
git/git,Kirill Smelkov,2
git/git,Lea Wiemann,2
git/git,Marcel M. Cary,2
git/git,Marcus Griep,2
git/git,Mark Rada,2
git/git,Martin Waitz,2
git/git,Matthew Ogilvie,2
git/git,Matthias Lederhofer,2
git/git,Mike Pape,2
git/git,Nazri Ramliy,2
git/git,Nick Alcock,2
git/git,Paolo Bonzini,2
git/git,Ralf Thielow,2
git/git,Ramsay Jones,2
git/git,Robert Fitzsimons,2
git/git,Robert Zeh,2
git/git,Ronnie Sahlberg,2
git/git,Stefan-W. Hahn,2
git/git,Stephen Haberman,2
git/git,Tanay Abhra,2
git/git,Tarmigan Casebolt,2
git/git,Thomas Gummerer,2
git/git,Wincent Colaiuta,2
git/git,Abhijit Menon-Sen,1
git/git,Adam Brewster,1
git/git,Alec Berryman,1
git/git,Alexander Gavrilov,1
git/git,Alexander Gladysh,1
git/git,Alexander Strasser,1
git/git,Alexey Shumkin,1
git/git,Alfred Perlstein,1
git/git,Amos Waterland,1
git/git,Andreas Gruenbacher,1
git/git,Andy Whitcroft,1
git/git,Aneesh Kumar K.V,1
git/git,Anton Gyllenberg,1
git/git,Arjen Laarhoven,1
git/git,Arnout Engelen,1
git/git,Avery Pennarun,1
git/git,Axel Bonnet,1
git/git,Beat Bolli,1
git/git,Ben Jackson,1
git/git,Benoit Pierre,1
git/git,Bobby Powers,1
git/git,Boris Faure,1
git/git,Brian Gernhardt,1
git/git,Bryan Jacobs,1
git/git,Bryan Larsen,1
git/git,Catalin Marinas,1
git/git,Chris Johnsen,1
git/git,Chris Packham,1
git/git,Chris Rorvick,1
git/git,ClÃ©ment Poulain,1
git/git,Daniel GraÃ±a,1
git/git,Daniel Johnson,1
git/git,Dave Olszewski,1
git/git,David Caldwell,1
git/git,David KÃ¥gedal,1
git/git,David Kastrup,1
git/git,David Michael,1
git/git,David Steven Tweed,1
git/git,David Symonds,1
git/git,David Turner,1
git/git,Deskin Miller,1
git/git,Diane Gasselin,1
git/git,Dmitry Ivankov,1
git/git,Dmitry V. Levin,1
git/git,Don Zickus,1
git/git,Doug Bell,1
git/git,Ephrim Khong,1
git/git,Florian Ragwitz,1
git/git,Frank Lichtenheld,1
git/git,Frederic Heitzmann,1
git/git,Gerrit Pape,1
git/git,Giuseppe Bilotta,1
git/git,Greg Price,1
git/git,Huynh Khoi Nguyen Nguyen,1
git/git,James Denholm,1
git/git,James Y Knight,1
git/git,Jan KrÃ¼ger,1
git/git,Janos Laube,1
git/git,Jean-NoÃ«l AVILA,1
git/git,Jeff Muizelaar,1
git/git,Jeremy Huddleston,1
git/git,Jiang Xin,1
git/git,Joachim Schmitz,1
git/git,John Keeping,1
git/git,John 'Warthog9' Hawley,1
git/git,Jon Loeliger,1
git/git,Josh Triplett,1
git/git,Julian Phillips,1
git/git,Justin Frankel,1
git/git,Kevin Ballard,1
git/git,Kevin Bracey,1
git/git,Kjetil Barvik,1
git/git,Lars Hjemli,1
git/git,Lucien Kong,1
git/git,Marc Branchaud,1
git/git,Marc Khouzam,1
git/git,Mark Lodato,1
git/git,Mark Wooding,1
git/git,Martin Koegler,1
git/git,MichaÅ‚ Kiedrowicz,1
git/git,Michael J Gruber,1
git/git,Michael Spang,1
git/git,Michael S. Tsirkin,1
git/git,Michal Ostrowski,1
git/git,Michal Rokos,1
git/git,Mike Hommey,1
git/git,NGUYEN Kim Thuat,1
git/git,Nick Edelen,1
git/git,Nick Hengeveld,1
git/git,Pat Notz,1
git/git,Paul Walmsley,1
git/git,Pete Harlan,1
git/git,Peter Baumann,1
git/git,Peter Collingbourne,1
git/git,Peter Eriksen,1
git/git,Peter Harris,1
git/git,Peter Krefting,1
git/git,Philipp A. Hartmann,1
git/git,Pickens. James E,1
git/git,Ping Yin,1
git/git,Ray Chen,1
git/git,Robert Luberda,1
git/git,Robin Rosenberg,1
git/git,Samuel Bronson,1
git/git,Santi BÃ©jar,1
git/git,Sebastian GÃ¶tte,1
git/git,Sebastian Schuberth,1
git/git,Simon Cathebras,1
git/git,Simon Hausmann,1
git/git,Stefan Beller,1
git/git,Steffen Prohaska,1
git/git,Stelian Pop,1
git/git,Stephen Boyd,1
git/git,Steve Haslam,1
git/git,Theodore Ts'o,1
git/git,Thomas Harning,1
git/git,Tobias Schulte,1
git/git,Tuncer Ayaz,1
git/git,Vitaly \"_Vi\" Shukela,1
git/git,Will Palmer,1
git/git,Yakov Lerner,1
git/git,Yann Dirson,1
git/git,Zbigniew JÄ™drzejewski-Szmek,1
github/android,Kevin Sawicki,299
github/android,Jon Ander PeÃ±alba,39
github/android,Artur Termenji,17
github/android,Henrik,11
github/android,anirudh-mehta,8
github/android,Fadil Sutomo,5
github/android,Roberto Tyley,5
github/android,Henri Sweers,4
github/android,Mustafa Ali,2
gradle/gradle,Adam Murdoch,1506
gradle/gradle,adammurdoch,1063
gradle/gradle,daz,1020
gradle/gradle,Luke Daley,832
gradle/gradle,Szczepan Faber,793
gradle/gradle,Rene Groeschke,498
gradle/gradle,Peter Niederwieser,437
gradle/gradle,Hans Dockter,319
gradle/gradle,Marcin Erdmann,156
gradle/gradle,Gary Hale,148
gradle/gradle,Benjamin Muschko,103
gradle/gradle,Steve Appling,86
gradle/gradle,Radim Kubacki,82
gradle/gradle,Adrian Kelly,46
gradle/gradle,Sterling Greene,40
gradle/gradle,teyckmans,33
gradle/gradle,Fredrik Ekholdt,30
gradle/gradle,Mike Hunsicker,24
gradle/gradle,mhunsicker,13
gradle/gradle,Andrew Oberstar,11
gradle/gradle,Daniel Lacasse,11
gradle/gradle,David Gileadi,11
gradle/gradle,Lorant Pinter,9
gradle/gradle,Rob Upcraft,9
gradle/gradle,Cedric Champeau,8
gradle/gradle,mputters,8
